capacity duration
9~mbps 9982.24
9~mbps 4072.2
9~mbps 8476.73
9~mbps 192.67
9~mbps 141.07
9~mbps 301.83
9~mbps 4848.61
9~mbps 12575.6
9~mbps 249.49
9~mbps 2231.81
9~mbps 9092.38
9~mbps 6388.38
9~mbps 1982.34
9~mbps 8403.59
9~mbps 4769.53
9~mbps 4886.95
9~mbps 8115.48
9~mbps 1613.75
9~mbps 3322.91
9~mbps 6884.29
9~mbps 338.6
9~mbps 9927.07
9~mbps 4216.5
9~mbps 8893.51
9~mbps 11766.2
9~mbps 3909.13
9~mbps 14685.5
9~mbps 7238.28
9~mbps 15720
9~mbps 7069.33
9~mbps 6157.11
9~mbps 4932.61
9~mbps 7008.24
9~mbps 4484.63
9~mbps 4795.76
9~mbps 11742.5
9~mbps 4504.62
9~mbps 9258.3
9~mbps 2515.56
9~mbps 2222.52
9~mbps 1579.25
9~mbps 131.93
9~mbps 9717.58
9~mbps 3623.98
9~mbps 8902.18
9~mbps 5523.03
9~mbps 4489.99
9~mbps 2372.94
9~mbps 6959.75
9~mbps 6218.72
9~mbps 2139.14
9~mbps 4544.7
9~mbps 10198.2
9~mbps 196.27
9~mbps 10252.4
9~mbps 466.49
9~mbps 1558.31
9~mbps 127.29
9~mbps 2932.46
9~mbps 6733.33
9~mbps 341.83
9~mbps 3606.05
9~mbps 4775.23
9~mbps 7436.73
9~mbps 4476.5
9~mbps 2514.72
9~mbps 4833.33
9~mbps 17684.8
9~mbps 7709.86
9~mbps 4667.28
9~mbps 2406.93
9~mbps 2367.71
9~mbps 4874.38
9~mbps 3520.26
9~mbps 277.74
9~mbps 669.37
9~mbps 3350.06
9~mbps 3590.64
9~mbps 277.24
9~mbps 2877.86
9~mbps 4874.42
9~mbps 3593.92
9~mbps 5336.2
9~mbps 5482.74
9~mbps 3616.12
9~mbps 1497.42
9~mbps 218.19
9~mbps 9878
9~mbps 9879.35
9~mbps 9605.1
9~mbps 9529.53
9~mbps 9160.06
9~mbps 9407.82
9~mbps 9341.55
9~mbps 6250.2
9~mbps 6200.76
9~mbps 6316.68
9~mbps 6241.63
9~mbps 5861.4
9~mbps 6101.68
9~mbps 4352.87
9~mbps 5966.89
9~mbps 6325.7
9~mbps 6166.63
9~mbps 5821.18
9~mbps 6061.81
9~mbps 5915.66
9~mbps 4794.55
9~mbps 4983.73
9~mbps 7761.35
9~mbps 2296.69
9~mbps 5840.73
9~mbps 12911.2
9~mbps 10621.6
9~mbps 7564.87
9~mbps 7657.33
9~mbps 3629.64
9~mbps 3424.85
9~mbps 10360.6
9~mbps 4676.95
9~mbps 6306.98
9~mbps 12088.4
9~mbps 169.38
9~mbps 5253.47
9~mbps 19433.4
9~mbps 11574.7
9~mbps 11690.8
9~mbps 6911.07
9~mbps 3736.34
9~mbps 11816.8
9~mbps 4751.94
9~mbps 7725.38
9~mbps 9560.38
9~mbps 5074.08
9~mbps 1076.97
9~mbps 7521.94
9~mbps 10655.6
9~mbps 5632.06
9~mbps 8901.67
9~mbps 7681.23
9~mbps 4998.35
9~mbps 11759.7
9~mbps 16463.7
9~mbps 1356.15
9~mbps 6186.06
9~mbps 11101.3
9~mbps 13337.3
9~mbps 9349.39
9~mbps 3189.58
9~mbps 3040.3
9~mbps 5294.53
9~mbps 5952.02
9~mbps 3840.52
9~mbps 5025.76
9~mbps 13262.4
9~mbps 3977.4
9~mbps 10249.7
9~mbps 6365.01
9~mbps 13181.2
9~mbps 29926.8
9~mbps 5140.73
9~mbps 12475.5
9~mbps 4426.26
9~mbps 12810.8
9~mbps 14040.4
9~mbps 11057.9
9~mbps 10074.2
9~mbps 2387.57
9~mbps 2298.18
9~mbps 10053
9~mbps 3469.91
9~mbps 6430.41
9~mbps 2167.05
9~mbps 9496.88
9~mbps 8835.99
9~mbps 7444.79
9~mbps 4916.87
9~mbps 128.81
9~mbps 5090.92
9~mbps 9423.64
9~mbps 7666.63
9~mbps 9778.09
9~mbps 163.73
9~mbps 167.13
9~mbps 3598.22
9~mbps 21025
9~mbps 5818.35
9~mbps 4527.05
9~mbps 360.97
9~mbps 5650.28
9~mbps 4064.24
9~mbps 13907.6
9~mbps 7942.3
9~mbps 180.95
9~mbps 7168.41
9~mbps 8308.19
9~mbps 10778.2
9~mbps 319.93
9~mbps 9058.14
9~mbps 8363.41
9~mbps 8921.38
9~mbps 4467.17
9~mbps 9372.76
9~mbps 5388.44
9~mbps 6789.65
9~mbps 1055.66
9~mbps 5931.45
9~mbps 2498.78
9~mbps 1681.43
9~mbps 232.65
9~mbps 300.51
9~mbps 8718.94
9~mbps 260.11
9~mbps 200.97
9~mbps 2314.87
9~mbps 736.6
9~mbps 2921.3
9~mbps 4682.02
9~mbps 707.95
9~mbps 4666.65
9~mbps 778.63
9~mbps 2563.29
9~mbps 1780.09
9~mbps 1462.95
9~mbps 491.99
9~mbps 1427.87
9~mbps 746.23
9~mbps 5539.56
9~mbps 8112.42
9~mbps 4772.81
9~mbps 7388.61
9~mbps 6638.89
9~mbps 6842.76
9~mbps 2726.46
9~mbps 111.65
9~mbps 102.69
9~mbps 800.42
9~mbps 6525.76
9~mbps 4581.05
9~mbps 86.2
9~mbps 198.23
9~mbps 4984.82
9~mbps 88.82
9~mbps 208.87
9~mbps 4196.99
9~mbps 1036.41
9~mbps 5033.28
9~mbps 4437.18
9~mbps 10021.4
9~mbps 5625.78
9~mbps 4945.42
9~mbps 3775.84
9~mbps 173.77
9~mbps 7593.25
9~mbps 91.16
9~mbps 6622.92
9~mbps 4277
9~mbps 7871.29
9~mbps 3424.84
9~mbps 3457.91
9~mbps 1498.51
9~mbps 2303.9
9~mbps 3726.13
9~mbps 8252.46
9~mbps 5724.27
9~mbps 5599.88
9~mbps 3999.12
9~mbps 6225.75
9~mbps 2571.93
9~mbps 1681.19
9~mbps 7148.09
9~mbps 131.08
9~mbps 3173.89
9~mbps 1755.18
9~mbps 2828.56
9~mbps 7003.39
9~mbps 2978.11
9~mbps 2905.93
9~mbps 661.7
9~mbps 3007.99
9~mbps 195.6
9~mbps 593.52
9~mbps 95.33
9~mbps 2357.68
9~mbps 136.83
9~mbps 397.12
9~mbps 188.71
9~mbps 3312.24
9~mbps 6024.34
9~mbps 5086.71
9~mbps 2882.64
9~mbps 2675.52
9~mbps 2478.14
9~mbps 4283.38
9~mbps 5601.17
9~mbps 195.04
9~mbps 10468.9
9~mbps 12571.3
9~mbps 16284.5
9~mbps 11142.8
9~mbps 6639.26
9~mbps 3769.68
9~mbps 11441.1
9~mbps 18603.8
9~mbps 205.96
9~mbps 14054
9~mbps 23713.9
9~mbps 15192.1
9~mbps 2094.23
9~mbps 4469.35
9~mbps 4713.78
9~mbps 3937.94
9~mbps 18805.6
9~mbps 12985
9~mbps 15815.9
9~mbps 16265.5
9~mbps 9167.53
9~mbps 6619.03
9~mbps 1630.22
9~mbps 6970.77
9~mbps 4880.04
9~mbps 1890.06
9~mbps 1817.32
9~mbps 11281.6
9~mbps 14489.6
9~mbps 10594
9~mbps 12394.9
9~mbps 4915.33
9~mbps 8585.87
9~mbps 266.45
9~mbps 8947.87
9~mbps 7473.81
9~mbps 6240.59
9~mbps 6508.47
9~mbps 6102.88
9~mbps 52.94
9~mbps 4967
9~mbps 5562.88
9~mbps 1751.44
9~mbps 286.98
9~mbps 427.58
9~mbps 2308.38
9~mbps 122.47
9~mbps 3060.11
9~mbps 1455.69
9~mbps 2901.22
9~mbps 8062.65
9~mbps 4279.56
9~mbps 1178.68
9~mbps 4351.41
9~mbps 1431.17
9~mbps 376.67
9~mbps 1391.77
9~mbps 71.64
9~mbps 2378.35
9~mbps 3318
9~mbps 2688.8
9~mbps 13229.4
9~mbps 14511.5
9~mbps 11934.2
9~mbps 4682.4
9~mbps 1308.64
9~mbps 12865.3
9~mbps 1508.18
9~mbps 4183.31
9~mbps 5044.32
9~mbps 191.2
9~mbps 15198.2
9~mbps 3691.15
9~mbps 1596.95
9~mbps 995.51
9~mbps 494.96
9~mbps 11264.6
9~mbps 10131.5
9~mbps 10310.1
9~mbps 39.8
9~mbps 8927.62
9~mbps 6697.33
9~mbps 6332.4
9~mbps 7089.81
9~mbps 6400.71
9~mbps 11585.5
9~mbps 6897.63
9~mbps 14102.8
9~mbps 10722.1
9~mbps 5305.23
9~mbps 13072.2
9~mbps 6939.27
9~mbps 6807.96
9~mbps 20565
9~mbps 8698.34
9~mbps 13579.2
9~mbps 2271.1
9~mbps 9320.1
9~mbps 27287.3
9~mbps 3411.02
9~mbps 10296.1
9~mbps 2902.6
9~mbps 8052.25
9~mbps 5996.81
9~mbps 12330.3
9~mbps 5610.62
9~mbps 21874
9~mbps 8516.25
9~mbps 25359
9~mbps 13354.7
9~mbps 9544.49
9~mbps 2947.64
9~mbps 5639.44
9~mbps 20313.6
9~mbps 6832.51
9~mbps 7613.72
9~mbps 28223.4
9~mbps 3914.58
9~mbps 20632.3
9~mbps 20513.2
9~mbps 5045.82
9~mbps 14418.9
9~mbps 4086.59
9~mbps 8294.04
9~mbps 15401.2
9~mbps 4712.41
9~mbps 4561.95
9~mbps 12227
9~mbps 13265.7
9~mbps 16261.7
9~mbps 2702.28
9~mbps 5127.59
9~mbps 7033.37
9~mbps 5773.22
9~mbps 167.12
9~mbps 4343.39
9~mbps 9355.92
9~mbps 142.59
9~mbps 20764.8
9~mbps 3456.83
9~mbps 715.75
9~mbps 21704
9~mbps 15830.9
9~mbps 139.38
9~mbps 7651.11
9~mbps 10545
9~mbps 5490.17
9~mbps 8186.27
9~mbps 291.31
9~mbps 89.11
9~mbps 12750.7
9~mbps 3873.93
9~mbps 2026.58
9~mbps 1839.29
9~mbps 312.49
9~mbps 7300.39
9~mbps 14537.8
9~mbps 76.59
9~mbps 9686.83
9~mbps 16118
9~mbps 4620.95
9~mbps 7429.42
9~mbps 8966.48
9~mbps 10200.6
9~mbps 1496.76
9~mbps 10195
9~mbps 10333.7
9~mbps 7067.31
9~mbps 7756.54
9~mbps 195.16
9~mbps 59.53
9~mbps 12985.6
9~mbps 10069
9~mbps 7806.7
9~mbps 7756.34
9~mbps 10236.6
9~mbps 12429.1
9~mbps 8532.74
9~mbps 7924.23
9~mbps 7318.55
9~mbps 7601.26
9~mbps 7012.78
9~mbps 4495.19
9~mbps 7526.14
9~mbps 7674.3
9~mbps 93.69
9~mbps 5040.72
9~mbps 14895.5
9~mbps 6855.86
9~mbps 7580.04
9~mbps 4881.65
9~mbps 7643.8
9~mbps 7978.33
9~mbps 338.42
9~mbps 8571.29
9~mbps 7815.1
9~mbps 9785.29
9~mbps 8055.08
9~mbps 5394.33
9~mbps 5034.13
9~mbps 9072.79
9~mbps 430.34
9~mbps 7412.02
9~mbps 6487.12
9~mbps 11085.1
9~mbps 1264.02
9~mbps 282.66
9~mbps 1962.54
9~mbps 38186.3
9~mbps 9872.65
9~mbps 818.21
9~mbps 7449.76
9~mbps 9209.25
9~mbps 3734.21
9~mbps 17273.4
9~mbps 764.66
9~mbps 2860.91
9~mbps 315.88
9~mbps 7509.29
9~mbps 4843.09
9~mbps 11349.8
9~mbps 11141.6
9~mbps 13794.9
9~mbps 4986
9~mbps 17548.7
9~mbps 10926.4
9~mbps 1644.48
9~mbps 14313.8
9~mbps 5304.03
9~mbps 1450.73
9~mbps 2754.48
9~mbps 4907.96
9~mbps 2065.36
9~mbps 1596.15
9~mbps 4484.75
9~mbps 6985.64
9~mbps 8780.48
9~mbps 7136.92
9~mbps 7327.32
9~mbps 1244.47
9~mbps 7811.87
9~mbps 10090.4
9~mbps 2211.76
9~mbps 1979.02
9~mbps 3179.82
9~mbps 7411.06
9~mbps 16567
9~mbps 7116.41
9~mbps 2468.15
9~mbps 1636.64
9~mbps 5127
9~mbps 3475.69
9~mbps 936.97
9~mbps 13624.1
9~mbps 6781.29
9~mbps 2665.66
9~mbps 2334.66
9~mbps 1451.02
9~mbps 3324.53
9~mbps 7331.92
9~mbps 2085.42
9~mbps 6878
9~mbps 216.35
9~mbps 3432.81
9~mbps 7297.16
9~mbps 5343.17
9~mbps 733.64
9~mbps 7562.76
9~mbps 5771.34
9~mbps 6945.4
9~mbps 3678.76
9~mbps 9858.84
9~mbps 6996.39
9~mbps 4714.43
9~mbps 5176.76
9~mbps 236.13
9~mbps 385.41
9~mbps 4976.34
9~mbps 8703.47
9~mbps 6448.21
9~mbps 7096.37
9~mbps 583.06
9~mbps 6509.98
9~mbps 7460.54
9~mbps 4830.66
9~mbps 1104.34
9~mbps 13359.6
9~mbps 7043.82
9~mbps 7720.88
9~mbps 12739.7
9~mbps 745.42
9~mbps 3871.25
9~mbps 7912.48
9~mbps 11939.4
9~mbps 2704.25
9~mbps 2119.62
9~mbps 17060.9
9~mbps 277.37
9~mbps 2927.82
9~mbps 8781.26
9~mbps 5709.7
9~mbps 4467.61
9~mbps 6226.82
9~mbps 4236.96
9~mbps 7595.49
9~mbps 16222
9~mbps 10521.4
9~mbps 6701.6
9~mbps 3352.24
9~mbps 5339.93
9~mbps 4246.47
9~mbps 8615.61
9~mbps 7562.39
9~mbps 9171.74
9~mbps 8885.26
9~mbps 2738.19
9~mbps 5278.22
9~mbps 3361.64
9~mbps 321.35
9~mbps 3105.97
9~mbps 1578.32
9~mbps 6320.8
9~mbps 12168.2
9~mbps 16219.6
9~mbps 2929.38
9~mbps 4038.56
9~mbps 672.16
9~mbps 19035.3
9~mbps 9307.98
9~mbps 3422.05
9~mbps 14559.4
9~mbps 3737.14
9~mbps 10775
9~mbps 294.97
9~mbps 16527.3
9~mbps 4269.87
9~mbps 255.25
9~mbps 4471.33
9~mbps 12967.1
9~mbps 5521.35
9~mbps 5207.19
9~mbps 2232.66
9~mbps 2446.85
9~mbps 2320.97
9~mbps 4723.23
9~mbps 7557.73
9~mbps 239.38
9~mbps 8600.45
9~mbps 6560.43
9~mbps 3381.5
9~mbps 3171.55
9~mbps 5470.99
9~mbps 7131.72
9~mbps 2304.54
9~mbps 3990.47
9~mbps 5296.76
9~mbps 319.17
9~mbps 7916.53
9~mbps 3605.37
9~mbps 5386.7
9~mbps 10755.5
9~mbps 265.42
9~mbps 8714.01
9~mbps 3097.75
9~mbps 5122.92
9~mbps 6895.31
9~mbps 11416.4
9~mbps 3530.35
9~mbps 18736.8
9~mbps 5466.1
9~mbps 775.49
9~mbps 400.85
9~mbps 1048.87
9~mbps 1752.03
9~mbps 2190.14
9~mbps 403.77
9~mbps 706.46
9~mbps 15913
9~mbps 2269.05
9~mbps 6521.95
9~mbps 3133.24
9~mbps 6853.9
9~mbps 2203.55
9~mbps 9868.55
9~mbps 4128.17
9~mbps 9998.2
9~mbps 1548.76
9~mbps 7670.27
9~mbps 2371.14
9~mbps 4844.31
9~mbps 9006.62
9~mbps 3662.89
9~mbps 2336.9
9~mbps 11052.9
9~mbps 6647.65
9~mbps 4805.36
9~mbps 11207.2
9~mbps 4995.93
9~mbps 2093.81
9~mbps 10589.8
9~mbps 7454.63
9~mbps 3384.76
9~mbps 5871.11
9~mbps 5005.45
9~mbps 7682.49
9~mbps 6518.64
9~mbps 18489.9
9~mbps 6864.87
9~mbps 19601.8
9~mbps 1766.89
9~mbps 5494.47
9~mbps 6514.16
9~mbps 10985.4
9~mbps 4987.77
9~mbps 303
9~mbps 10118.6
9~mbps 5006.26
9~mbps 2321.71
9~mbps 2670.49
9~mbps 9354.2
9~mbps 10061.5
9~mbps 10458.2
9~mbps 2345.38
9~mbps 2963.79
9~mbps 10869.5
9~mbps 4654.5
9~mbps 3725.49
9~mbps 3782.28
9~mbps 235.71
9~mbps 3947.68
9~mbps 4115.29
9~mbps 4597.05
9~mbps 3084.56
9~mbps 7104.53
9~mbps 7119.31
9~mbps 1445.75
9~mbps 9390.94
9~mbps 8129.93
9~mbps 2677.21
9~mbps 1687.66
9~mbps 4251.59
9~mbps 5175.27
9~mbps 6000.63
9~mbps 2190.35
9~mbps 5251.67
9~mbps 10647.4
9~mbps 6319.91
9~mbps 2404.02
9~mbps 4362.19
9~mbps 1614.34
9~mbps 4070.39
9~mbps 3846.86
9~mbps 1178.15
9~mbps 11347.6
9~mbps 6623.3
9~mbps 6702.21
9~mbps 4318.67
9~mbps 6617.7
9~mbps 6873.05
9~mbps 7969.83
9~mbps 3767.56
9~mbps 3904.33
9~mbps 5689.22
9~mbps 9166.85
9~mbps 8757.21
9~mbps 258.03
9~mbps 7658.43
9~mbps 1874.8
9~mbps 3545.52
9~mbps 4395.11
9~mbps 4246.25
9~mbps 6741.26
9~mbps 5196.72
9~mbps 3097.28
9~mbps 1989.83
9~mbps 8685.12
9~mbps 6968.14
9~mbps 2188.52
9~mbps 3713.55
9~mbps 6582.31
9~mbps 4832.17
9~mbps 8477.22
9~mbps 15688.1
9~mbps 5287.58
9~mbps 9627.82
9~mbps 7859.73
9~mbps 4383.35
9~mbps 3538.8
9~mbps 16515.1
9~mbps 6822.07
9~mbps 5238.19
9~mbps 5175.35
9~mbps 1029.94
9~mbps 5678.92
9~mbps 6656.39
9~mbps 18801.9
9~mbps 12279.4
9~mbps 15266.7
9~mbps 6766.56
9~mbps 343.61
9~mbps 329.38
9~mbps 13074.7
9~mbps 307.06
9~mbps 4865.66
9~mbps 7133.62
9~mbps 14595.5
9~mbps 9271.42
9~mbps 3235.04
9~mbps 6608.32
9~mbps 7820.43
9~mbps 296.87
9~mbps 9131.61
9~mbps 4356.29
9~mbps 11106.7
9~mbps 4037.23
9~mbps 4586.92
9~mbps 762.2
9~mbps 6838.19
9~mbps 4862.5
9~mbps 5652.38
9~mbps 1502.91
9~mbps 1362.57
9~mbps 1141.22
9~mbps 389.05
9~mbps 341.32
9~mbps 3618.49
9~mbps 3577.56
9~mbps 342.68
9~mbps 1643.03
9~mbps 3547.57
9~mbps 398.66
9~mbps 3925.43
9~mbps 3101.44
9~mbps 2937.47
9~mbps 2897.76
9~mbps 253.82
9~mbps 355.28
9~mbps 5077.82
9~mbps 279.08
9~mbps 388.48
9~mbps 9084.36
9~mbps 348.72
9~mbps 3535.85
9~mbps 4334.8
9~mbps 348.3
9~mbps 388.92
9~mbps 2577.06
9~mbps 4493.4
9~mbps 238.45
9~mbps 242.45
9~mbps 4191.61
9~mbps 4642.03
9~mbps 89.26
9~mbps 1266
9~mbps 98.37
9~mbps 4419.13
9~mbps 1382.04
9~mbps 93.16
9~mbps 4597.78
9~mbps 8687.33
9~mbps 4738.49
9~mbps 14403.9
9~mbps 10149.5
9~mbps 4057.26
9~mbps 2453.22
9~mbps 11508.3
9~mbps 1312.49
9~mbps 93.64
9~mbps 4828.45
9~mbps 9134.91
9~mbps 1513.13
9~mbps 5124.13
9~mbps 112.44
9~mbps 97.22
9~mbps 614.22
9~mbps 7702.83
9~mbps 9303.11
9~mbps 5557.62
9~mbps 3571.77
9~mbps 123.23
9~mbps 591.5
9~mbps 3054.89
9~mbps 4947.74
9~mbps 657.88
9~mbps 5448.6
9~mbps 1023.76
9~mbps 3213.43
9~mbps 4659.41
9~mbps 818.6
9~mbps 742.4
9~mbps 242.28
9~mbps 449.7
9~mbps 9728.23
9~mbps 4668.57
9~mbps 216.56
9~mbps 3203.09
9~mbps 152.28
9~mbps 73.14
9~mbps 3959.23
9~mbps 458.43
9~mbps 350.48
9~mbps 4918.03
9~mbps 175.58
9~mbps 8150.24
9~mbps 3589.47
9~mbps 3518.89
9~mbps 10368.2
9~mbps 675.73
9~mbps 318.55
9~mbps 2490.87
9~mbps 9483.87
9~mbps 6594.85
9~mbps 8419.09
9~mbps 1044.64
9~mbps 5511.16
9~mbps 96.54
9~mbps 467.81
9~mbps 1348.64
9~mbps 2339.72
9~mbps 1083.55
9~mbps 495.35
9~mbps 217.97
9~mbps 170.88
9~mbps 787.94
9~mbps 4475.3
9~mbps 7896.96
9~mbps 1516.81
9~mbps 3552.62
9~mbps 363.56
9~mbps 3788.25
9~mbps 6490.12
9~mbps 997.6
9~mbps 5534.18
9~mbps 89.23
9~mbps 342.02
9~mbps 1563.85
9~mbps 1925.15
9~mbps 2073.42
9~mbps 1912.47
9~mbps 3851.64
9~mbps 4345.12
9~mbps 3415.88
9~mbps 3699.33
9~mbps 4536.1
9~mbps 10383.7
9~mbps 7597.95
9~mbps 2144.2
9~mbps 2243.5
9~mbps 3759.8
9~mbps 5072.98
9~mbps 4907.05
9~mbps 5169.14
9~mbps 828.57
9~mbps 1192.03
9~mbps 1707.83
9~mbps 6941.34
9~mbps 2237.03
9~mbps 2191.51
9~mbps 5351.64
9~mbps 8546.31
9~mbps 339.91
9~mbps 5327.48
9~mbps 286.48
9~mbps 6670
9~mbps 309.67
9~mbps 2493.13
9~mbps 3597.17
9~mbps 7499.43
9~mbps 5002.83
9~mbps 5263.12
9~mbps 2141.32
9~mbps 152.47
9~mbps 124.49
9~mbps 4334.84
9~mbps 4532.69
9~mbps 5399.28
9~mbps 1432.4
9~mbps 1788.07
9~mbps 216.28
9~mbps 136.37
9~mbps 192.88
9~mbps 2488.13
9~mbps 3850.62
9~mbps 6940.36
9~mbps 5854.3
9~mbps 531.42
9~mbps 5526.55
9~mbps 2572.28
9~mbps 5020.9
9~mbps 5770.79
9~mbps 20718.2
9~mbps 206.44
9~mbps 2985.79
9~mbps 172.58
9~mbps 3387.44
9~mbps 2981.22
9~mbps 3876.01
9~mbps 1763.38
9~mbps 3612.32
9~mbps 5374.94
9~mbps 3294.53
9~mbps 4928.68
9~mbps 3722.68
9~mbps 2591.07
9~mbps 4266.78
9~mbps 284.39
9~mbps 4950.71
9~mbps 5066.44
9~mbps 588.43
9~mbps 15594
9~mbps 6485.76
9~mbps 4398.08
9~mbps 3236.32
9~mbps 3477.9
9~mbps 73.27
9~mbps 176.28
9~mbps 6901.46
9~mbps 1817.61
9~mbps 6105.38
9~mbps 4163.56
9~mbps 1410.84
9~mbps 143.59
9~mbps 192.95
9~mbps 2652.65
9~mbps 2900.01
9~mbps 3286.64
9~mbps 2530.41
9~mbps 271.11
9~mbps 4519.76
9~mbps 6336.75
9~mbps 3428.02
9~mbps 3058.81
9~mbps 4748.85
9~mbps 6561.39
9~mbps 3347.61
9~mbps 1937.81
9~mbps 2275.7
9~mbps 7038.05
9~mbps 14437
9~mbps 18281.9
9~mbps 13052.6
9~mbps 3280.35
9~mbps 5146.75
9~mbps 9689.53
9~mbps 80.57
9~mbps 11751
9~mbps 11082.1
9~mbps 4001.35
9~mbps 15420.6
9~mbps 58.85
9~mbps 1244.27
9~mbps 820.65
9~mbps 10120.5
9~mbps 3049.44
9~mbps 3250.38
9~mbps 7098.84
9~mbps 13415.2
9~mbps 1224.09
9~mbps 5696.44
9~mbps 10324.5
9~mbps 6997.94
9~mbps 5723.9
9~mbps 6597.7
9~mbps 5901.4
9~mbps 4350.67
9~mbps 9120.52
9~mbps 9640.45
9~mbps 1826.83
9~mbps 10363
9~mbps 255.14
9~mbps 50.52
9~mbps 177.21
9~mbps 4365.88
9~mbps 5768.25
9~mbps 154.5
9~mbps 12967.3
9~mbps 559.46
9~mbps 17471.2
9~mbps 193.78
9~mbps 253.59
9~mbps 133.94
9~mbps 938.78
9~mbps 55.38
9~mbps 10263.2
9~mbps 5428.49
9~mbps 447.54
9~mbps 3838.92
9~mbps 311.33
9~mbps 2512.94
9~mbps 7751.56
9~mbps 9989.93
9~mbps 3273.56
9~mbps 11781.8
9~mbps 1257.81
9~mbps 929.75
9~mbps 7254.79
9~mbps 717.11
9~mbps 8417.41
9~mbps 6731.46
9~mbps 2824.57
9~mbps 11038.1
9~mbps 100.22
9~mbps 1846.22
9~mbps 943.68
9~mbps 7265.44
9~mbps 6840.75
9~mbps 226.26
9~mbps 42.74
9~mbps 9885.7
9~mbps 10119.6
9~mbps 13008.2
9~mbps 719.45
9~mbps 9787.38
9~mbps 4000.33
9~mbps 4093.12
9~mbps 5841.05
9~mbps 1385.86
9~mbps 7700.7
9~mbps 10668.9
9~mbps 8721.06
9~mbps 2398.49
9~mbps 21948.6
9~mbps 15104.2
9~mbps 2728.52
9~mbps 12950.3
9~mbps 10055.6
9~mbps 11499.1
9~mbps 15256.1
9~mbps 276.14
9~mbps 1128.59
9~mbps 7597.8
9~mbps 54.75
9~mbps 7358.64
9~mbps 35772.1
9~mbps 7811.26
9~mbps 9553.67
9~mbps 11361.1
9~mbps 9775.22
9~mbps 135.27
9~mbps 4711.77
9~mbps 89.53
9~mbps 6712.01
9~mbps 7398.24
9~mbps 12227.8
9~mbps 9167
9~mbps 477.08
9~mbps 3768.33
9~mbps 809.96
9~mbps 10653.4
9~mbps 9377.19
9~mbps 12836.1
9~mbps 6348.23
9~mbps 9084.62
9~mbps 1191.73
9~mbps 1826.78
9~mbps 9418.9
9~mbps 5434.67
9~mbps 16492.9
9~mbps 9278.88
9~mbps 2380.86
9~mbps 10680.4
9~mbps 8882.24
9~mbps 8089.29
9~mbps 7422.21
9~mbps 2127.08
9~mbps 10899.8
9~mbps 805.19
9~mbps 12336.5
9~mbps 1367.68
9~mbps 91.8
9~mbps 11534
9~mbps 17855.2
9~mbps 116.65
9~mbps 10810.2
9~mbps 8202.86
9~mbps 3479.49
9~mbps 1091.81
9~mbps 1263.95
9~mbps 80.85
9~mbps 8012.45
9~mbps 617.42
9~mbps 3604.36
9~mbps 1423.53
9~mbps 235.74
9~mbps 5041.06
9~mbps 2429.14
9~mbps 8083.75
9~mbps 1266.7
9~mbps 11720.2
9~mbps 1373.28
9~mbps 8970.88
9~mbps 1255.27
9~mbps 2835.05
9~mbps 4965.32
9~mbps 2144.09
9~mbps 7944.92
9~mbps 6623.3
9~mbps 6175.75
9~mbps 2151.52
9~mbps 720.87
9~mbps 2840.29
9~mbps 10094.6
9~mbps 2659.4
9~mbps 14799.1
9~mbps 10090
9~mbps 2165.34
9~mbps 5326.11
9~mbps 707.65
9~mbps 255.98
9~mbps 14395.7
9~mbps 9283.1
9~mbps 4059.31
9~mbps 11373.9
9~mbps 7979.6
9~mbps 7985.56
9~mbps 3878.78
9~mbps 5007.1
9~mbps 2499.32
9~mbps 4023.32
9~mbps 14409
9~mbps 3235.29
9~mbps 7916.43
9~mbps 3680.66
9~mbps 3219.41
9~mbps 3566.98
9~mbps 3314.94
9~mbps 1669.67
9~mbps 15228
9~mbps 8079.96
9~mbps 8628.42
9~mbps 6459.43
9~mbps 132.35
9~mbps 11684
9~mbps 2982.74
9~mbps 1740.63
9~mbps 8850.62
9~mbps 2582.7
9~mbps 2411.05
9~mbps 18316.8
9~mbps 2093.98
9~mbps 6437.74
9~mbps 1424.98
9~mbps 10207
9~mbps 1362.46
9~mbps 1084.71
9~mbps 2603.82
9~mbps 6133.37
9~mbps 8540.91
9~mbps 7686.74
9~mbps 7049.45
9~mbps 10157.9
9~mbps 4800.61
9~mbps 683.8
9~mbps 11899.5
9~mbps 7904.81
9~mbps 13301
9~mbps 10465.5
9~mbps 8118.63
9~mbps 4448.55
9~mbps 4020.66
9~mbps 5240.04
9~mbps 5940.41
9~mbps 3496.6
9~mbps 4042.02
9~mbps 2623.54
9~mbps 4872.58
9~mbps 9756.71
9~mbps 2097.99
9~mbps 3636.54
9~mbps 6103.32
9~mbps 1172.58
9~mbps 3067.33
9~mbps 6270.33
9~mbps 728.27
9~mbps 4586.46
9~mbps 3132.06
9~mbps 502.42
9~mbps 3429.95
9~mbps 1306.17
9~mbps 3501.67
9~mbps 942.22
9~mbps 2965.27
9~mbps 3243.75
9~mbps 4178.28
9~mbps 2926.75
9~mbps 19184.6
9~mbps 4222.36
9~mbps 1916.94
9~mbps 3660.93
9~mbps 2724.22
9~mbps 7563.39
9~mbps 3869.42
9~mbps 309.19
9~mbps 340.69
9~mbps 4194.55
9~mbps 7134.3
9~mbps 4866.78
9~mbps 3692.29
9~mbps 3156.43
9~mbps 3447.53
9~mbps 3513.84
9~mbps 2369.36
